RingId,Name,Age,Type,Color,Status,ForSale
AUTO2370,Bird2370,13,Owl,Blue,Quarantine,True
AUTO2371,Bird2371,14,Finch,Red,Quarantine,False
AUTO2372,Bird2372,18,Finch,Yellow,In Aviary,True
AUTO2373,Bird2373,17,Eagle,Red,Quarantine,True
AUTO2374,Bird2374,11,Finch,Blue,Quarantine,True
AUTO2375,Bird2375,19,Cockatiel,Green,Sold,True
AUTO2376,Bird2376,20,Parrot,Yellow,Sold,True
AUTO2377,Bird2377,7,Finch,White,Quarantine,True
AUTO2378,Bird2378,7,Owl,Yellow,In Aviary,True
AUTO2379,Bird2379,7,Owl,Yellow,In Aviary,False
AUTO2380,Bird2380,24,Owl,Green,Quarantine,True
AUTO2381,Bird2381,24,Finch,Black,In Aviary,False
AUTO2382,Bird2382,1,Eagle,Red,In Aviary,True
AUTO2383,Bird2383,17,Eagle,Yellow,Sold,True
AUTO2384,Bird2384,22,Cockatiel,Yellow,Sold,True
AUTO2385,Bird2385,19,Eagle,Red,Quarantine,False
AUTO2386,Bird2386,10,Eagle,Black,Sold,True
AUTO2387,Bird2387,20,Owl,Yellow,Sold,False
AUTO2388,Bird2388,13,Finch,Black,Sold,True
AUTO2389,Bird2389,7,Owl,Yellow,Quarantine,False
AUTO2390,Bird2390,6,Parrot,Red,In Aviary,False
AUTO2391,Bird2391,18,Eagle,Green,Quarantine,True
AUTO2392,Bird2392,10,Eagle,White,In Aviary,False
AUTO2393,Bird2393,14,Parrot,Green,In Aviary,True
AUTO2394,Bird2394,4,Owl,Green,In Aviary,True
AUTO2395,Bird2395,12,Parrot,Red,In Aviary,True
AUTO2396,Bird2396,5,Finch,Green,Sold,False
AUTO2397,Bird2397,17,Parrot,Black,Sold,True
AUTO2398,Bird2398,11,Owl,Black,Quarantine,False
AUTO2399,Bird2399,10,Eagle,Black,Quarantine,True
AUTO2400,Bird2400,4,Owl,White,Quarantine,True
AUTO2401,Bird2401,6,Cockatiel,Red,Quarantine,True
AUTO2402,Bird2402,1,Finch,Red,In Aviary,True
AUTO2403,Bird2403,12,Owl,Blue,Quarantine,True
AUTO2404,Bird2404,12,Owl,Green,In Aviary,False
AUTO2405,Bird2405,18,Finch,Yellow,Quarantine,True
AUTO2406,Bird2406,15,Parrot,Green,Quarantine,False
AUTO2407,Bird2407,11,Finch,Yellow,Sold,True
AUTO2408,Bird2408,1,Owl,Green,Sold,False
AUTO2409,Bird2409,2,Owl,Blue,In Aviary,False
AUTO2410,Bird2410,14,Owl,Yellow,Sold,False
AUTO2411,Bird2411,10,Owl,Blue,Sold,False
AUTO2412,Bird2412,1,Finch,Blue,Sold,True
AUTO2413,Bird2413,17,Finch,Yellow,Quarantine,False
AUTO2414,Bird2414,19,Cockatiel,Blue,Quarantine,False
AUTO2415,Bird2415,10,Finch,Red,Quarantine,False
AUTO2416,Bird2416,18,Finch,Blue,Quarantine,False
AUTO2417,Bird2417,15,Finch,Black,Quarantine,True
AUTO2418,Bird2418,11,Parrot,Black,In Aviary,True
AUTO2419,Bird2419,2,Eagle,White,Quarantine,True
AUTO2420,Bird2420,17,Parrot,Green,Quarantine,True
AUTO2421,Bird2421,19,Finch,Red,Quarantine,True
AUTO2422,Bird2422,13,Owl,Blue,In Aviary,True
AUTO2423,Bird2423,12,Parrot,Blue,In Aviary,True
AUTO2424,Bird2424,23,Owl,Blue,Sold,True
AUTO2425,Bird2425,13,Parrot,Red,In Aviary,True
AUTO2426,Bird2426,13,Eagle,Green,In Aviary,False
AUTO2427,Bird2427,16,Cockatiel,White,Quarantine,False
AUTO2428,Bird2428,2,Finch,Red,In Aviary,False
AUTO2429,Bird2429,12,Cockatiel,Black,In Aviary,True
AUTO2430,Bird2430,3,Eagle,Red,In Aviary,True
AUTO2431,Bird2431,7,Eagle,Blue,In Aviary,True
AUTO2432,Bird2432,1,Eagle,Green,In Aviary,False
AUTO2433,Bird2433,16,Eagle,Blue,Sold,True
AUTO2434,Bird2434,1,Eagle,Black,Quarantine,True
AUTO2435,Bird2435,15,Owl,Black,Sold,False
AUTO2436,Bird2436,17,Owl,Blue,Quarantine,False
AUTO2437,Bird2437,23,Owl,Red,In Aviary,False
AUTO2438,Bird2438,4,Owl,Green,Quarantine,True
AUTO2439,Bird2439,24,Parrot,Green,In Aviary,False
AUTO2440,Bird2440,7,Parrot,White,Sold,False
AUTO2441,Bird2441,2,Eagle,Yellow,Quarantine,False
AUTO2442,Bird2442,13,Finch,White,In Aviary,False
AUTO2443,Bird2443,4,Finch,Red,Quarantine,False
AUTO2444,Bird2444,22,Owl,Black,In Aviary,True
AUTO2445,Bird2445,12,Eagle,Yellow,In Aviary,False
AUTO2446,Bird2446,16,Finch,White,In Aviary,False
AUTO2447,Bird2447,15,Eagle,Blue,In Aviary,False
AUTO2448,Bird2448,4,Finch,Red,Sold,True
AUTO2449,Bird2449,3,Finch,Blue,Sold,True
AUTO2450,Bird2450,23,Finch,Red,Sold,True
AUTO2451,Bird2451,18,Owl,Green,Sold,False
AUTO2452,Bird2452,23,Eagle,White,In Aviary,True
AUTO2453,Bird2453,18,Owl,Black,In Aviary,False
AUTO2454,Bird2454,4,Cockatiel,Yellow,Quarantine,True
AUTO2455,Bird2455,17,Parrot,Green,Quarantine,False
AUTO2456,Bird2456,13,Finch,Red,Sold,True
AUTO2457,Bird2457,18,Owl,Black,In Aviary,True
AUTO2458,Bird2458,8,Cockatiel,Red,Sold,False
AUTO2459,Bird2459,5,Parrot,Blue,Quarantine,True
AUTO2460,Bird2460,5,Owl,Red,In Aviary,False
AUTO2461,Bird2461,20,Cockatiel,Red,Sold,True
AUTO2462,Bird2462,20,Cockatiel,White,In Aviary,False
AUTO2463,Bird2463,17,Owl,White,Sold,True
AUTO2464,Bird2464,20,Owl,Yellow,Sold,False
AUTO2465,Bird2465,14,Owl,Red,Quarantine,False
AUTO2466,Bird2466,21,Owl,Green,In Aviary,False
AUTO2467,Bird2467,7,Cockatiel,Red,Sold,True
AUTO2468,Bird2468,22,Cockatiel,Blue,Sold,False
AUTO2469,Bird2469,5,Finch,Red,Quarantine,True
AUTO2470,Bird2470,5,Finch,Green,Sold,True
AUTO2471,Bird2471,5,Cockatiel,Blue,In Aviary,False
AUTO2472,Bird2472,7,Cockatiel,White,Quarantine,False
AUTO2473,Bird2473,23,Eagle,White,Sold,True
AUTO2474,Bird2474,23,Cockatiel,White,In Aviary,True
AUTO2475,Bird2475,2,Eagle,White,Quarantine,True
AUTO2476,Bird2476,1,Eagle,Blue,In Aviary,False
AUTO2477,Bird2477,3,Owl,Black,Sold,True
AUTO2478,Bird2478,24,Finch,Black,Sold,False
AUTO2479,Bird2479,1,Cockatiel,Red,Sold,True
AUTO2480,Bird2480,9,Owl,Black,Sold,True
AUTO2481,Bird2481,11,Eagle,Blue,Sold,True
AUTO2482,Bird2482,7,Eagle,Blue,Quarantine,False
AUTO2483,Bird2483,20,Finch,Green,Quarantine,False
AUTO2484,Bird2484,9,Eagle,White,In Aviary,False
AUTO2485,Bird2485,1,Owl,White,Sold,False
AUTO2486,Bird2486,3,Parrot,Green,Quarantine,False
AUTO2487,Bird2487,24,Eagle,Red,Quarantine,True
AUTO2488,Bird2488,8,Cockatiel,Red,In Aviary,True
AUTO2489,Bird2489,4,Eagle,Black,In Aviary,False
AUTO2490,Bird2490,11,Finch,Blue,In Aviary,False
AUTO2491,Bird2491,5,Finch,Green,Sold,False
AUTO2492,Bird2492,6,Owl,Black,Quarantine,False
AUTO2493,Bird2493,11,Cockatiel,Green,Sold,True
AUTO2494,Bird2494,7,Owl,Yellow,In Aviary,False
AUTO2495,Bird2495,4,Owl,White,In Aviary,False
AUTO2496,Bird2496,16,Owl,Black,In Aviary,True
AUTO2497,Bird2497,13,Cockatiel,Red,In Aviary,False
AUTO2498,Bird2498,2,Finch,Green,Sold,True
AUTO2499,Bird2499,12,Finch,White,Quarantine,True
AUTO2500,Bird2500,21,Eagle,Green,Quarantine,True
AUTO2501,Bird2501,22,Finch,Red,Sold,True
AUTO2502,Bird2502,1,Finch,Yellow,In Aviary,True
AUTO2503,Bird2503,18,Parrot,Red,Quarantine,False
AUTO2504,Bird2504,7,Eagle,Yellow,In Aviary,True
AUTO2505,Bird2505,3,Owl,Blue,Quarantine,True
AUTO2506,Bird2506,21,Parrot,Green,Sold,False
AUTO2507,Bird2507,11,Owl,Black,In Aviary,False
AUTO2508,Bird2508,22,Parrot,Red,Quarantine,False
AUTO2509,Bird2509,23,Owl,Blue,Sold,False
AUTO2510,Bird2510,3,Owl,Yellow,Sold,False
AUTO2511,Bird2511,18,Eagle,Red,In Aviary,False
AUTO2512,Bird2512,1,Parrot,Black,In Aviary,True
AUTO2513,Bird2513,14,Cockatiel,Yellow,Quarantine,False
AUTO2514,Bird2514,9,Eagle,Yellow,Sold,False
AUTO2515,Bird2515,22,Finch,Green,In Aviary,True
AUTO2516,Bird2516,21,Owl,Yellow,Quarantine,True
AUTO2517,Bird2517,4,Parrot,Blue,Sold,True
AUTO2518,Bird2518,2,Owl,Red,In Aviary,True
AUTO2519,Bird2519,9,Parrot,Black,Sold,True
AUTO2520,Bird2520,15,Eagle,Red,Sold,True
AUTO2521,Bird2521,18,Cockatiel,Blue,Sold,True
AUTO2522,Bird2522,17,Parrot,Blue,Quarantine,False
AUTO2523,Bird2523,3,Parrot,Blue,Sold,False
AUTO2524,Bird2524,10,Cockatiel,Green,In Aviary,True
AUTO2525,Bird2525,13,Parrot,Blue,In Aviary,False
AUTO2526,Bird2526,17,Finch,Black,In Aviary,True
AUTO2527,Bird2527,22,Finch,Red,In Aviary,True
AUTO2528,Bird2528,24,Eagle,Red,Sold,True
AUTO2529,Bird2529,10,Owl,White,Quarantine,True
AUTO2530,Bird2530,22,Eagle,Green,In Aviary,False
AUTO2531,Bird2531,13,Parrot,Yellow,Quarantine,False
AUTO2532,Bird2532,24,Cockatiel,Yellow,In Aviary,False
AUTO2533,Bird2533,1,Cockatiel,Black,In Aviary,False
AUTO2534,Bird2534,1,Owl,Green,Sold,True
AUTO2535,Bird2535,1,Owl,Green,Sold,True
AUTO2536,Bird2536,6,Owl,Red,Sold,True
AUTO2537,Bird2537,23,Owl,Black,Quarantine,False
AUTO2538,Bird2538,3,Finch,White,In Aviary,True
AUTO2539,Bird2539,20,Finch,Blue,In Aviary,False
AUTO2540,Bird2540,23,Finch,Blue,Quarantine,False
AUTO2541,Bird2541,19,Parrot,White,Quarantine,False
AUTO2542,Bird2542,16,Parrot,Red,In Aviary,True
AUTO2543,Bird2543,17,Cockatiel,Yellow,Quarantine,True
AUTO2544,Bird2544,15,Owl,Black,In Aviary,True
AUTO2545,Bird2545,1,Owl,Green,Quarantine,True
AUTO2546,Bird2546,1,Eagle,Green,Quarantine,True
AUTO2547,Bird2547,23,Eagle,Yellow,Sold,False
AUTO2548,Bird2548,5,Eagle,Green,Sold,False
AUTO2549,Bird2549,10,Owl,Red,In Aviary,True
AUTO2550,Bird2550,1,Owl,Red,In Aviary,False
AUTO2551,Bird2551,23,Eagle,Yellow,Sold,True
AUTO2552,Bird2552,24,Owl,Green,Quarantine,True
AUTO2553,Bird2553,18,Cockatiel,Green,Quarantine,True
AUTO2554,Bird2554,20,Cockatiel,Green,In Aviary,False
AUTO2555,Bird2555,1,Parrot,Green,In Aviary,True
AUTO2556,Bird2556,14,Finch,Blue,Sold,False
AUTO2557,Bird2557,13,Owl,Blue,Sold,False
AUTO2558,Bird2558,6,Eagle,Yellow,Quarantine,True
AUTO2559,Bird2559,22,Finch,Green,In Aviary,True
AUTO2560,Bird2560,10,Eagle,Black,Quarantine,False
AUTO2561,Bird2561,1,Parrot,Yellow,Sold,False
AUTO2562,Bird2562,17,Parrot,Blue,In Aviary,True
AUTO2563,Bird2563,1,Eagle,Yellow,Quarantine,False
AUTO2564,Bird2564,13,Finch,Black,Quarantine,False
AUTO2565,Bird2565,16,Cockatiel,Blue,Sold,False
AUTO2566,Bird2566,24,Parrot,White,In Aviary,True
AUTO2567,Bird2567,7,Owl,Black,Quarantine,False
AUTO2568,Bird2568,3,Eagle,White,Quarantine,True
AUTO2569,Bird2569,12,Owl,Red,Sold,True
AUTO2570,Bird2570,20,Cockatiel,Green,Sold,True
AUTO2571,Bird2571,4,Finch,Yellow,Sold,False
AUTO2572,Bird2572,1,Cockatiel,Red,In Aviary,False
AUTO2573,Bird2573,6,Cockatiel,Green,Quarantine,True
AUTO2574,Bird2574,2,Eagle,Blue,Quarantine,True
AUTO2575,Bird2575,22,Eagle,Black,Sold,False
AUTO2576,Bird2576,1,Parrot,Black,Quarantine,False
AUTO2577,Bird2577,5,Owl,White,Sold,False
AUTO2578,Bird2578,12,Parrot,Red,Sold,False
AUTO2579,Bird2579,8,Finch,Yellow,In Aviary,False
AUTO2580,Bird2580,4,Eagle,Yellow,Quarantine,True
AUTO2581,Bird2581,9,Eagle,Green,In Aviary,True
AUTO2582,Bird2582,11,Owl,Green,Quarantine,True
AUTO2583,Bird2583,17,Eagle,White,Sold,False
AUTO2584,Bird2584,20,Finch,White,Sold,True
AUTO2585,Bird2585,9,Cockatiel,Red,Quarantine,True
AUTO2586,Bird2586,5,Owl,Black,Quarantine,False
AUTO2587,Bird2587,10,Finch,Blue,In Aviary,True
AUTO2588,Bird2588,6,Finch,Green,In Aviary,True
AUTO2589,Bird2589,24,Cockatiel,Yellow,Sold,True
AUTO2590,Bird2590,18,Cockatiel,Green,In Aviary,True
AUTO2591,Bird2591,14,Parrot,Green,Sold,False
AUTO2592,Bird2592,1,Eagle,Red,In Aviary,True
AUTO2593,Bird2593,2,Cockatiel,Yellow,Quarantine,False
AUTO2594,Bird2594,17,Owl,Red,Quarantine,False
AUTO2595,Bird2595,20,Owl,Blue,Quarantine,False
AUTO2596,Bird2596,20,Eagle,Yellow,In Aviary,True
AUTO2597,Bird2597,3,Parrot,Black,Quarantine,False
AUTO2598,Bird2598,14,Parrot,Red,In Aviary,False
AUTO2599,Bird2599,14,Finch,Blue,Sold,False
AUTO2600,Bird2600,16,Finch,Yellow,Sold,False
AUTO2601,Bird2601,7,Cockatiel,White,Sold,True
AUTO2602,Bird2602,9,Parrot,White,In Aviary,True
AUTO2603,Bird2603,6,Owl,Green,Sold,False
AUTO2604,Bird2604,15,Cockatiel,White,Quarantine,True
AUTO2605,Bird2605,1,Parrot,Yellow,Quarantine,True
AUTO2606,Bird2606,11,Eagle,Red,Quarantine,False
AUTO2607,Bird2607,10,Finch,Yellow,Quarantine,True
AUTO2608,Bird2608,10,Cockatiel,Red,In Aviary,False
AUTO2609,Bird2609,23,Cockatiel,Green,Sold,True
AUTO2610,Bird2610,3,Parrot,Blue,Quarantine,False
AUTO2611,Bird2611,19,Finch,Blue,In Aviary,True
AUTO2612,Bird2612,22,Eagle,Yellow,Quarantine,True
AUTO2613,Bird2613,12,Cockatiel,White,In Aviary,True
AUTO2614,Bird2614,19,Eagle,White,In Aviary,True
AUTO2615,Bird2615,24,Finch,Yellow,Sold,False
AUTO2616,Bird2616,6,Finch,White,In Aviary,True
AUTO2617,Bird2617,6,Parrot,Red,Quarantine,False
AUTO2618,Bird2618,17,Eagle,Red,Sold,False
AUTO2619,Bird2619,8,Owl,Black,Sold,False
AUTO2620,Bird2620,8,Eagle,Green,In Aviary,True
AUTO2621,Bird2621,20,Finch,Yellow,Sold,False
AUTO2622,Bird2622,14,Owl,Blue,Quarantine,False
AUTO2623,Bird2623,18,Eagle,Red,Sold,True
AUTO2624,Bird2624,3,Owl,Green,Sold,True
AUTO2625,Bird2625,16,Finch,Black,Quarantine,False
AUTO2626,Bird2626,14,Parrot,Blue,Sold,True
AUTO2627,Bird2627,16,Owl,Green,Sold,True
AUTO2628,Bird2628,16,Owl,Blue,Sold,True
AUTO2629,Bird2629,5,Parrot,White,Quarantine,False
AUTO2630,Bird2630,21,Owl,Green,In Aviary,True
AUTO2631,Bird2631,20,Finch,Green,In Aviary,True
AUTO2632,Bird2632,10,Parrot,Blue,In Aviary,False
AUTO2633,Bird2633,2,Cockatiel,Blue,Sold,False
AUTO2634,Bird2634,4,Eagle,Red,In Aviary,True
AUTO2635,Bird2635,14,Finch,White,In Aviary,True
AUTO2636,Bird2636,17,Parrot,Red,Quarantine,True
AUTO2637,Bird2637,23,Parrot,White,Sold,False
AUTO2638,Bird2638,19,Finch,Green,Sold,False
AUTO2639,Bird2639,6,Eagle,White,Quarantine,False
AUTO2640,Bird2640,10,Parrot,White,In Aviary,True
AUTO2641,Bird2641,1,Finch,Red,Sold,False
AUTO2642,Bird2642,7,Finch,Black,Sold,False
AUTO2643,Bird2643,15,Cockatiel,White,Quarantine,True
AUTO2644,Bird2644,20,Parrot,Black,Sold,False
AUTO2645,Bird2645,16,Finch,White,Sold,False
AUTO2646,Bird2646,24,Eagle,White,Quarantine,True
AUTO2647,Bird2647,6,Eagle,White,In Aviary,True
AUTO2648,Bird2648,6,Owl,Blue,Sold,False
AUTO2649,Bird2649,8,Cockatiel,Yellow,Quarantine,True
AUTO2650,Bird2650,21,Cockatiel,Blue,In Aviary,False
AUTO2651,Bird2651,18,Eagle,Yellow,In Aviary,False
AUTO2652,Bird2652,18,Parrot,Red,In Aviary,True
AUTO2653,Bird2653,20,Eagle,Green,Sold,True
AUTO2654,Bird2654,18,Finch,White,In Aviary,True
AUTO2655,Bird2655,10,Finch,Black,Quarantine,False
AUTO2656,Bird2656,24,Owl,Yellow,Quarantine,False
AUTO2657,Bird2657,24,Owl,Blue,Sold,False
AUTO2658,Bird2658,9,Owl,Yellow,Quarantine,True
AUTO2659,Bird2659,6,Parrot,Yellow,Sold,True
AUTO2660,Bird2660,2,Finch,Blue,In Aviary,False
AUTO2661,Bird2661,11,Cockatiel,Blue,In Aviary,False
AUTO2662,Bird2662,11,Eagle,Yellow,In Aviary,True
AUTO2663,Bird2663,19,Eagle,Green,Sold,True
AUTO2664,Bird2664,23,Eagle,Yellow,Sold,True
AUTO2665,Bird2665,15,Owl,Blue,Quarantine,False
AUTO2666,Bird2666,5,Owl,Green,Sold,False
AUTO2667,Bird2667,10,Owl,Green,In Aviary,True
AUTO2668,Bird2668,7,Parrot,Black,Quarantine,True
AUTO2669,Bird2669,14,Owl,Green,In Aviary,False
AUTO2670,Bird2670,2,Finch,White,Quarantine,True
AUTO2671,Bird2671,1,Eagle,Blue,Sold,True
AUTO2672,Bird2672,13,Eagle,Black,Sold,True
AUTO2673,Bird2673,2,Parrot,Blue,Quarantine,True
AUTO2674,Bird2674,12,Eagle,Yellow,Quarantine,False
AUTO2675,Bird2675,2,Eagle,Blue,Quarantine,False
AUTO2676,Bird2676,18,Eagle,White,In Aviary,False
AUTO2677,Bird2677,3,Finch,Green,Sold,True
AUTO2678,Bird2678,1,Parrot,Blue,Sold,False
AUTO2679,Bird2679,20,Eagle,White,Quarantine,True
AUTO2680,Bird2680,6,Finch,Blue,In Aviary,True
AUTO2681,Bird2681,22,Finch,Black,Quarantine,False
AUTO2682,Bird2682,9,Parrot,White,Quarantine,True
AUTO2683,Bird2683,13,Parrot,Blue,In Aviary,True
AUTO2684,Bird2684,21,Cockatiel,Red,In Aviary,False
AUTO2685,Bird2685,21,Eagle,Green,Sold,False
AUTO2686,Bird2686,20,Finch,Red,Sold,False
AUTO2687,Bird2687,11,Eagle,Black,Sold,False
AUTO2688,Bird2688,17,Eagle,Yellow,Sold,False
AUTO2689,Bird2689,1,Eagle,Green,Sold,True
AUTO2690,Bird2690,19,Finch,Red,Quarantine,True
AUTO2691,Bird2691,10,Finch,Black,Sold,True
AUTO2692,Bird2692,21,Eagle,White,In Aviary,True
AUTO2693,Bird2693,17,Finch,Yellow,In Aviary,False
AUTO2694,Bird2694,4,Cockatiel,Red,In Aviary,False
AUTO2695,Bird2695,10,Owl,Green,Sold,True
AUTO2696,Bird2696,17,Owl,Blue,Sold,True
AUTO2697,Bird2697,1,Owl,White,Quarantine,False
AUTO2698,Bird2698,22,Cockatiel,Black,In Aviary,False
AUTO2699,Bird2699,18,Owl,Black,Quarantine,False
AUTO2700,Bird2700,2,Parrot,Yellow,Sold,True
AUTO2701,Bird2701,15,Finch,White,Sold,True
AUTO2702,Bird2702,22,Parrot,Yellow,Sold,False
AUTO2703,Bird2703,18,Cockatiel,Red,Sold,True
AUTO2704,Bird2704,2,Eagle,White,Sold,True
AUTO2705,Bird2705,23,Owl,Green,Sold,True
AUTO2706,Bird2706,18,Owl,Green,In Aviary,False
AUTO2707,Bird2707,2,Cockatiel,Red,Sold,False
AUTO2708,Bird2708,18,Owl,Black,Sold,False
AUTO2709,Bird2709,16,Finch,Black,In Aviary,True
AUTO2710,Bird2710,7,Eagle,Green,Quarantine,False
AUTO2711,Bird2711,17,Parrot,Green,Quarantine,True
AUTO2712,Bird2712,12,Finch,Blue,Quarantine,True
AUTO2713,Bird2713,7,Owl,Black,In Aviary,True
AUTO2714,Bird2714,3,Cockatiel,White,Sold,False
AUTO2715,Bird2715,21,Parrot,White,In Aviary,False
AUTO2716,Bird2716,12,Eagle,Green,In Aviary,False
AUTO2717,Bird2717,22,Finch,Black,In Aviary,True
AUTO2718,Bird2718,19,Cockatiel,Yellow,In Aviary,False
AUTO2719,Bird2719,9,Finch,Green,Quarantine,True
AUTO2720,Bird2720,18,Owl,White,Quarantine,False
AUTO2721,Bird2721,20,Finch,White,Sold,True
AUTO2722,Bird2722,4,Owl,White,In Aviary,False
AUTO2723,Bird2723,8,Finch,Green,Sold,False
AUTO2724,Bird2724,19,Parrot,Yellow,Sold,True
AUTO2725,Bird2725,14,Parrot,Blue,Sold,False
AUTO2726,Bird2726,9,Cockatiel,Green,Sold,False
AUTO2727,Bird2727,14,Parrot,Green,Quarantine,True
AUTO2728,Bird2728,16,Owl,Yellow,Quarantine,True
AUTO2729,Bird2729,24,Eagle,Blue,Quarantine,False
AUTO2730,Bird2730,2,Cockatiel,Black,Quarantine,False
AUTO2731,Bird2731,2,Parrot,Blue,Quarantine,True
AUTO2732,Bird2732,21,Eagle,Black,Sold,True
AUTO2733,Bird2733,19,Parrot,Black,Quarantine,True
AUTO2734,Bird2734,22,Parrot,Green,Sold,True
AUTO2735,Bird2735,18,Finch,Red,Quarantine,False
AUTO2736,Bird2736,11,Parrot,Red,Sold,False
AUTO2737,Bird2737,8,Parrot,Yellow,Sold,False
AUTO2738,Bird2738,16,Finch,Red,In Aviary,False
AUTO2739,Bird2739,8,Eagle,Yellow,Quarantine,True
AUTO2740,Bird2740,19,Parrot,Blue,Sold,True
AUTO2741,Bird2741,15,Finch,Green,Quarantine,True
AUTO2742,Bird2742,18,Eagle,Blue,In Aviary,True
AUTO2743,Bird2743,4,Eagle,Blue,Sold,True
AUTO2744,Bird2744,1,Cockatiel,Yellow,In Aviary,False
AUTO2745,Bird2745,13,Cockatiel,Blue,Sold,False
AUTO2746,Bird2746,13,Cockatiel,Blue,Sold,True
AUTO2747,Bird2747,8,Owl,Green,In Aviary,False
AUTO2748,Bird2748,1,Owl,Black,Sold,False
AUTO2749,Bird2749,10,Cockatiel,Green,Quarantine,True
AUTO2750,Bird2750,24,Eagle,Blue,In Aviary,False
AUTO2751,Bird2751,10,Cockatiel,Green,In Aviary,False
AUTO2752,Bird2752,12,Eagle,Green,Quarantine,True
AUTO2753,Bird2753,16,Cockatiel,Yellow,Quarantine,True
AUTO2754,Bird2754,20,Cockatiel,Blue,Sold,True
AUTO2755,Bird2755,5,Parrot,Black,Quarantine,False
AUTO2756,Bird2756,16,Eagle,Yellow,Sold,False
AUTO2757,Bird2757,17,Cockatiel,Green,Sold,False
AUTO2758,Bird2758,24,Finch,Black,In Aviary,False
AUTO2759,Bird2759,13,Finch,Green,Sold,False
AUTO2760,Bird2760,22,Parrot,Red,Sold,False
AUTO2761,Bird2761,10,Owl,Blue,Quarantine,False
AUTO2762,Bird2762,22,Cockatiel,Yellow,In Aviary,True
AUTO2763,Bird2763,6,Parrot,Black,Sold,False
AUTO2764,Bird2764,3,Owl,White,Quarantine,True
AUTO2765,Bird2765,16,Parrot,Blue,Quarantine,True
AUTO2766,Bird2766,12,Eagle,Red,Quarantine,True
AUTO2767,Bird2767,13,Owl,White,In Aviary,False
AUTO2768,Bird2768,2,Eagle,White,Sold,False
AUTO2769,Bird2769,24,Owl,White,Sold,True
AUTO2770,Bird2770,5,Parrot,Green,Sold,True
AUTO2771,Bird2771,10,Parrot,White,Quarantine,True
AUTO2772,Bird2772,16,Eagle,Green,In Aviary,False
AUTO2773,Bird2773,23,Parrot,White,Sold,True
AUTO2774,Bird2774,21,Eagle,Red,Sold,True
AUTO2775,Bird2775,2,Owl,Yellow,Sold,False
AUTO2776,Bird2776,18,Finch,White,In Aviary,True
AUTO2777,Bird2777,4,Parrot,Blue,Sold,True
AUTO2778,Bird2778,12,Finch,Green,Sold,True
AUTO2779,Bird2779,16,Owl,Green,Quarantine,False
AUTO2780,Bird2780,10,Eagle,Yellow,Sold,True
AUTO2781,Bird2781,2,Cockatiel,Yellow,In Aviary,False
AUTO2782,Bird2782,12,Finch,Red,Sold,True
AUTO2783,Bird2783,11,Cockatiel,Red,In Aviary,True
AUTO2784,Bird2784,1,Cockatiel,White,In Aviary,True
AUTO2785,Bird2785,2,Parrot,White,Quarantine,False
AUTO2786,Bird2786,3,Parrot,Green,In Aviary,True
AUTO2787,Bird2787,13,Owl,Green,Quarantine,False
AUTO2788,Bird2788,14,Parrot,White,In Aviary,False
AUTO2789,Bird2789,24,Owl,Black,Sold,False
AUTO2790,Bird2790,13,Eagle,Yellow,In Aviary,False
AUTO2791,Bird2791,20,Finch,Yellow,In Aviary,False
AUTO2792,Bird2792,5,Finch,Blue,In Aviary,False
AUTO2793,Bird2793,15,Finch,Black,Quarantine,True
AUTO2794,Bird2794,21,Cockatiel,Black,Quarantine,True
AUTO2795,Bird2795,3,Cockatiel,Green,In Aviary,False
AUTO2796,Bird2796,21,Cockatiel,White,In Aviary,False
AUTO2797,Bird2797,5,Parrot,White,In Aviary,False
AUTO2798,Bird2798,12,Finch,Yellow,In Aviary,True
AUTO2799,Bird2799,4,Parrot,Red,Sold,False
AUTO2800,Bird2800,6,Cockatiel,Blue,In Aviary,True
AUTO2801,Bird2801,8,Eagle,Green,Sold,False
AUTO2802,Bird2802,8,Finch,Black,Sold,True
AUTO2803,Bird2803,12,Eagle,Black,Quarantine,True
AUTO2804,Bird2804,5,Parrot,White,In Aviary,False
AUTO2805,Bird2805,8,Owl,Green,Quarantine,True
AUTO2806,Bird2806,19,Finch,White,In Aviary,False
AUTO2807,Bird2807,5,Parrot,Blue,In Aviary,False
AUTO2808,Bird2808,17,Finch,Yellow,In Aviary,True
AUTO2809,Bird2809,24,Parrot,Blue,Sold,False
AUTO2810,Bird2810,6,Eagle,Yellow,Sold,True
AUTO2811,Bird2811,13,Eagle,Blue,Quarantine,True
AUTO2812,Bird2812,1,Eagle,White,In Aviary,False
AUTO2813,Bird2813,14,Cockatiel,Blue,In Aviary,False
AUTO2814,Bird2814,20,Parrot,White,In Aviary,True
AUTO2815,Bird2815,10,Parrot,Red,Quarantine,True
AUTO2816,Bird2816,6,Cockatiel,Black,Sold,True
AUTO2817,Bird2817,24,Finch,White,In Aviary,False
AUTO2818,Bird2818,21,Eagle,Yellow,In Aviary,False
AUTO2819,Bird2819,12,Owl,Red,Sold,True
AUTO2820,Bird2820,22,Eagle,Black,Sold,False
AUTO2821,Bird2821,5,Parrot,Red,Quarantine,False
AUTO2822,Bird2822,19,Finch,Black,In Aviary,False
AUTO2823,Bird2823,3,Finch,Yellow,Quarantine,True
AUTO2824,Bird2824,13,Cockatiel,White,In Aviary,False
AUTO2825,Bird2825,11,Finch,White,In Aviary,True
AUTO2826,Bird2826,6,Eagle,Yellow,Quarantine,False
